Datetime,Kps,Predicted_Kp
2007-04-12 04:00:00,1.7,2.1600902
2007-04-12 05:00:00,1.7,1.6999235
2007-04-12 06:00:00,2.7,2.6995578
2007-04-12 07:00:00,2.7,2.7005599
2007-04-12 08:00:00,2.7,2.2935367
2007-04-12 09:00:00,3.7,3.699406
2007-04-12 10:00:00,3.7,3.6996677
2007-04-12 11:00:00,3.7,2.1437843
2007-04-12 12:00:00,2.3,2.3006177
2007-04-12 13:00:00,2.3,2.30008
2007-04-12 14:00:00,2.3,2.3001149
2007-04-12 15:00:00,1.7,1.7000016
2007-04-12 16:00:00,1.7,1.6996624
2007-04-12 17:00:00,1.7,1.699617
2007-04-12 18:00:00,0.7,0.69992113
2007-04-12 19:00:00,0.7,0.85786647
2007-04-12 20:00:00,0.7,0.69968164
2007-04-12 21:00:00,0.7,0.69977695
2007-04-12 22:00:00,0.7,0.7003186
2007-04-12 23:00:00,0.7,0.7002405
2007-04-13 00:00:00,0.0,0.8536886
2007-04-13 01:00:00,0.0,0.00057457574
2007-04-13 02:00:00,0.0,0.00024831205
2007-04-13 03:00:00,0.3,0.29984346
2007-04-13 04:00:00,0.3,0.29985696
2007-04-13 05:00:00,0.3,0.30015588
2007-04-13 06:00:00,0.3,0.4224074
2007-04-13 07:00:00,0.3,0.32299426
2007-04-13 08:00:00,0.3,0.38247275
2007-04-13 09:00:00,0.3,0.3003096
2007-04-13 10:00:00,0.3,0.14533046
2007-04-13 11:00:00,0.3,0.29944295
2007-04-13 12:00:00,0.0,0.0011358516
2007-04-13 13:00:00,0.0,-6.680934e-05
2007-04-13 14:00:00,0.0,9.322188e-05
2007-04-13 15:00:00,0.0,0.25627697
2007-04-13 16:00:00,0.0,-0.00038347507
2007-04-13 17:00:00,0.0,0.00013335273
2007-04-13 18:00:00,0.0,0.00026679985
2007-04-13 19:00:00,0.0,-0.00024082887
2007-04-13 20:00:00,0.0,0.0009862983
2007-04-13 22:00:00,0.0,0.0004205179
2007-04-13 23:00:00,0.0,0.000116154864
2007-04-14 00:00:00,1.0,0.99869
2007-04-14 01:00:00,1.0,0.9998639
2007-04-14 02:00:00,1.0,0.9998135
2007-04-14 03:00:00,0.7,0.85585403
2007-04-14 04:00:00,0.7,1.244435
2007-04-14 05:00:00,0.7,0.88014585
2007-04-14 06:00:00,0.0,0.000835301
2007-04-14 07:00:00,0.0,1.043677
2007-04-14 08:00:00,0.0,0.76125824
2007-04-14 09:00:00,1.3,1.299192
2007-04-14 10:00:00,1.3,1.2989501
2007-04-14 11:00:00,1.3,0.4445565
